Released_ID	Title	MovieID	ReleasedYear
8217	Hardcore (1979)	8217	1987
8218	Watermelon Man (1970)	8218	1988
8219	Flashpoint (1984)	8219	1989
8220	Bug (1975)	8220	1990
8221	"Terror, The (1963)"	8221	1991
8222	Jack-O (1995)	8222	1992
8223	1492: Conquest of Paradise (1992)	8223	1993
8224	Cannibal Holocaust (1980)	8224	1994
8225	Shark Tale (2004)	8225	1995
8226	Ladder 49 (2004)	8226	1996
8227	Black Cloud (2004)	8227	1997
8228	I Heart Huckabees (2004)	8228	1998
8229	Raise Your Voice (2004)	8229	1999
8230	Taxi (2004)	8230	2000
8231	Around the Bend (2004)	8231	2001
8232	Primer (2004)	8232	2002
8233	Stage Beauty (2004)	8233	2003
8234	Shall We Dance? (2004)	8234	2004
8235	Team America: World Police (2004)	8235	2005
8236	Eulogy (2004)	8236	2006
8237	P.S. (2004)	8237	2007
8238	"Country Girl, The (1954)"	8238	2008
8239	"Rose Tattoo, The (1955)"	8239	2009
8240	Epidemic (1988)	8240	2010
8241	Tess (1979)	8241	2011
8242	I Wanna Hold Your Hand (1978)	8242	2012
8243	Spinning Boris (2003)	8243	2013
8244	Circle of Iron (1978)	8244	2014
8245	Cannonball (1976)	8245	2015
8246	"Fearless Vampire Killers, The (1967)"	8246	2016
8247	Black Beauty (1971)	8247	2017
8248	"Five Obstructions, The (Fem benspænd, De) (2003)"	8248	2018
8249	Born Rich (2003)	8249	2019
8250	It's Alive (1974)	8250	2020
8251	"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)"	8251	2021
8252	Bebe's Kids (1992)	8252	2022
8253	All I Want for Christmas (1991)	8253	1999
8254	"Life and Nothing But (Vie et rien d'autre, La) (1989)"	8254	2000
8255	Friday Night Lights (2004)	8255	2001
8256	Tarnation (2003)	8256	2002
8257	"Final Cut, The (2004)"	8257	2003
8258	Hair Show (2004)	8258	2004
8259	Riding the Bullet (2004)	8259	2005
8260	Spin (2003)	8260	2022
8261	Being Julia (2004)	8261	2000
8262	"Dust Factory, The (2004)"	8262	2001
8263	Thérèse: The Story of Saint Thérèse of Lisieux (2004)	8263	2002
8264	Surviving Christmas (2004)	8264	2003
8265	"Grudge, The (2004)"	8265	2004
8266	Alfie (2004)	8266	2005
8267	Sideways (2004)	8267	2006
8268	"Machinist, The (Maquinista, El) (2004)"	8268	2007
8269	Vera Drake (2004)	8269	2008
8270	Falling Angels (2003)	8270	2009
8271	Stella Street (2004)	8271	2010
8272	Lightning in a Bottle (2004)	8272	2011
8273	Undertow (2004)	8273	2012
8274	Enduring Love (2004)	8274	2013
8275	Saw (2004)	8275	2014
8276	Ray (2004)	8276	2015
8277	Birth (2004)	8277	2016
8278	Voices of Iraq (2004)	8278	2017
8279	"Incredibles, The (2004)"	8279	2018
8280	Fade to Black (2004)	8280	2019
8281	It's All About Love (2003)	8281	2020
8282	Callas Forever (2002)	8282	2021
8283	"Polar Express, The (2004)"	8283	2022
8284	Kinsey (2004)	8284	2020
8285	Seed of Chucky (Child's Play 5) (2004)	8285	1970
8286	After the Sunset (2004)	8286	1971
8287	Bridget Jones: The Edge of Reason (2004)	8287	1972
8288	Finding Neverland (2004)	8288	1973
8289	Veer Zaara (2004)	8289	1974
8290	National Treasure (2004)	8290	1975
8291	Bad Education (La mala educación) (2004)	8291	1976
8292	"SpongeBob SquarePants Movie, The (2004)"	8292	1977
8293	Fabled (2002)	8293	1978
8294	San Antonio (1945)	8294	1979
8295	Alexander (2004)	8295	1980
8296	Christmas with the Kranks (2004)	8296	1981
8297	Guerrilla: The Taking of Patty Hearst (2004)	8297	1982
8298	Our Music (Notre musique) (2004)	8298	1983
8299	Closer (2004)	8299	1984
8300	I Am David (2003)	8300	1985
8301	House of Flying Daggers (Shi mian mai fu) (2004)	8301	1986
8302	Ocean's Twelve (2004)	8302	1987
8303	Blade: Trinity (2004)	8303	1988
8304	"Bellboy, The (1960)"	8304	1989
8305	Bush's Brain (2004)	8305	1990
8306	Cinderfella (1960)	8306	1991
8307	Damn Yankees! (1958)	8307	1992
8308	"Delicate Delinquent, The (1957)"	8308	1993
8309	"Disorderly Orderly, The (1964)"	8309	1994
8310	"Errand Boy, The (1961)"	8310	1995
8311	"Family Jewels, The (1965)"	8311	1996
8312	"Ladies Man, The (1961)"	8312	1997
8313	"Patsy, The (1964)"	8313	1998
8314	Stateside (2004)	8314	1999
8315	"Stooge, The (1953)"	8315	2000
8316	That's Entertainment (1974)	8316	2001
8317	"That's Entertainment, Part II (1976)"	8317	2002
8318	That's Entertainment! III (1994)	8318	2003
8319	"Wackiest Ship in the Army, The (1960)"	8319	2004
8320	Alexander the Great (1956)	8320	2005
8321	Conquest of Space (1955)	8321	2006
8322	D.A.R.Y.L. (1985)	8322	2007
8323	Fire in the Sky (1993)	8323	2008
8324	"Garden of Allah, The (1936)"	8324	2009
8325	I'll Be Seeing You (1944)	8325	2010
8326	"Invisible Man Returns, The (1940)"	8326	2011
8327	"Last Minute, The (2001)"	8327	2012
8328	Love Me If You Dare (Jeux d'enfants) (2003)	8328	2013
8329	Portrait of Jennie (1948)	8329	2014
8330	Ruby Gentry (1952)	8330	2015
8331	Secret Honor (1984)	8331	2016
8332	Since You Went Away (1944)	8332	2017
8333	"Slipping-Down Life, A (1999)"	8333	2018
8334	Splatter University (1984)	8334	2019
8335	Twist (2003)	8335	2020
8336	Control Room (2004)	8336	2021
8337	Celsius 41.11: The Temperature at Which the Brain... Begins to Die (2004)	8337	2022
8338	"Cheat, The (1915)"	8338	1999
8339	Dr. Jekyll and Mr. Hyde (1920)	8339	2000
8340	"Golem, The (Golem, wie er in die Welt kam, Der) (1920)"	8340	2001
8341	"Last of the Mohicans, The (1920)"	8341	2002
8342	"Idle Class, The (1921)"	8342	2003
8343	"Phantom Carriage, The (Körkarlen) (1921)"	8343	2004
8344	Destiny (a.k.a. Between Two Worlds) (Der müde Tod) (1921)	8344	2005
8345	"Sheik, The (1921)"	8345	2022
8346	Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922)	8346	2000
8347	"Man from Beyond, The (1922)"	8347	2001
8348	"Hunchback of Notre Dame, The (1923)"	8348	2002
8349	Why Worry? (1923)	8349	2003
8350	HE Who Gets Slapped (1924)	8350	2004
8351	"Marriage Circle, The (1924)"	8351	2005
8352	Sherlock Jr. (1924)	8352	2006
8353	"Big Parade, The (1925)"	8353	2007
8354	"Freshman, The (1925)"	8354	2008
8355	Greed (1924)	8355	2009
8356	"Phantom of the Opera, The (1925)"	8356	2010
8357	"Jazz Singer, The (1927)"	8357	2011
8358	October (1928)	8358	2012
8359	Old San Francisco (1927)	8359	2013
8360	"Unknown, The (a.k.a. Alonzo the Armless) (1927)"	8360	2014
8361	"Pandora's Box (Büchse der Pandora, Die) (1929)"	8361	2015
8362	"Cameraman, The (1928)"	8362	2016
8363	"Fall of the House of Usher, The (chute de la maison Usher, La) (1928)"	8363	2017
8364	"Crowd, The (1928)"	8364	2018
8365	"Man Who Laughs, The (1928)"	8365	2019
8366	Sadie Thompson (1928)	8366	2020
8367	"Steamboat Bill, Jr. (1928)"	8367	2021
8368	Applause (1929)	8368	2022
8369	"Andalusian Dog, An (Chien andalou, Un) (1929)"	8369	2020
8370	Little Caesar (1931)	8370	1970
8371	"Golden Age, The (Âge d'Or, L') (1930)"	8371	1971
8372	"Champ, The (1931)"	8372	1972
8373	Monkey Business (1931)	8373	1973
8374	Night Nurse (1931)	8374	1974
8375	Boudu Saved From Drowning (Boudu sauvé des eaux) (1932)	8375	1975
8376	Doctor X (1932)	8376	1976
8377	"Land Without Bread (Hurdes, tierra sin pan, Las) (1933)"	8377	1977
8378	"Old Dark House, The (1932)"	8378	1978
8379	Rasputin and the Empress (1932)	8379	1979
8380	Scarface (1932)	8380	1980
8381	Shanghai Express (1932)	8381	1981
8382	"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)"	8382	1982
8383	Vampyr (1932)	8383	1983
8384	What Price Hollywood? (1932)	8384	1984
8385	Dinner at Eight (1933)	8385	1985
8386	"Ghoul, The (1933)"	8386	1986
8387	Gold Diggers of 1933 (1933)	8387	1987
8388	Island of Lost Souls (1932)	8388	1988
8389	Lady for a Day (1933)	8389	1989
8390	She Done Him Wrong (1933)	8390	1990
8391	"Son of Kong, The (1933)"	8391	1991
8392	"Vampire Bat, The (1933)"	8392	1992
8393	Wild Boys of the Road (1933)	8393	1993
8394	"Atalante, L' (1934)"	8394	1994
8395	"Barretts of Wimpole Street, The (a.k.a. Forbidden Alliance) (1934)"	8395	1995
8396	"Black Cat, The (1934)"	8396	1996
8397	Imitation of Life (1934)	8397	1997
8398	"Lawless Frontier, The (1934)"	8398	1998
8399	"Lost Patrol, The (1934)"	8399	1999
8400	"Merry Widow, The (1934)"	8400	2000
8401	"Scarlet Pimpernel, The (1934)"	8401	2001
8402	Toni (1935)	8402	2002
8403	Bonnie Scotland (Heroes of the Regiment) (1935)	8403	2003
8404	"Informer, The (1935)"	8404	2004
8405	Mark of the Vampire (1935)	8405	2005
8406	"Raven, The (1935)"	8406	2006
8407	Werewolf of London (1935)	8407	2007
8408	"Crime of Monsieur Lange, The (Le crime de Monsieur Lange) (1936)"	8408	2008
8409	Fury (1936)	8409	2009
8410	Libeled Lady (1936)	8410	2010
8411	Mr. Deeds Goes to Town (1936)	8411	2011
8412	"Petrified Forest, The (1936)"	8412	2012
8413	Revolt of the Zombies (1936)	8413	2013
8414	Show Boat (1936)	8414	2014
8415	These Three (1936)	8415	2015
8416	Wife vs. Secretary (1936)	8416	2016
8417	Camille (1936)	8417	2017
8418	Captains Courageous (1937)	8418	2018
8419	Dead End (1937)	8419	2019
8420	Double Wedding (1937)	8420	2020
8421	Nothing Sacred (1937)	8421	2021
8422	"Prisoner of Zenda, The (1937)"	8422	2022
8423	Stage Door (1937)	8423	1999
8424	Topper (1937)	8424	2000
8425	"Big Broadcast of 1938, The (1938)"	8425	2001
8426	"Dawn Patrol, The (1938)"	8426	2002
8427	Holiday (1938)	8427	2003
8428	"Shopworn Angel, The (1938)"	8428	2004
8429	Gaslight (1940)	8429	2005
8430	Intermezzo (1939)	8430	2022
8431	"Roaring Twenties, The (1939)"	8431	2000
8432	Wuthering Heights (1939)	8432	2001
8433	"Story of the Late Chrysanthemums, The (Zangiku monogatari) (1939)"	8433	2002
8434	Abe Lincoln in Illinois (1940)	8434	2003
8435	Boom Town (1940)	8435	2004
8436	Brother Orchid (1940)	8436	2005
8437	"Edison, the Man (1940)"	8437	2006
8438	"Letter, The (1940)"	8438	2007
8439	"Sea Hawk, The (1940)"	8439	2008
8440	Ball of Fire (1941)	8440	2009
8441	"47 Ronin, The (Genroku Chûshingura) (1941)"	8441	2010
8442	Here Comes Mr. Jordan (1941)	8442	2011
8443	In the Navy (1941)	8443	2012
8444	It Started with Eve (1941)	8444	2013
8445	Never Give a Sucker an Even Break (1941)	8445	2014
8446	That Uncertain Feeling (1941)	8446	2015
8447	Across the Pacific (1942)	8447	2016
8448	All Through the Night (1941)	8448	2017
8449	Gentleman Jim (1942)	8449	2018
8450	"Hard Way, The (1943)"	8450	2019
8451	My Favorite Blonde (1942)	8451	2020
8452	"Prelude to War (Why We Fight, 1) (1943)"	8452	2021
8453	Random Harvest (1942)	8453	2022
8454	Tales of Manhattan (1942)	8454	2020
8455	Action in the North Atlantic (1943)	8455	1970
8456	"Guy Named Joe, A (1943)"	8456	1971
8457	Heaven Can Wait (1943)	8457	1972
8458	"Heavenly Body, The (1944)"	8458	1973
8459	"Memphis Belle: A Story of a Flying Fortress, The (1944)"	8459	1974
8460	Mr. Lucky (1943)	8460	1975
8461	Thousands Cheer (1943)	8461	1976
8462	Day of Wrath (Vredens dag) (1943)	8462	1977
8463	Cover Girl (1944)	8463	1978
8464	"Curse of the Cat People, The (1944)"	8464	1979
8465	"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)"	8465	1980
8466	Torment (Hets) (1944)	8466	1981
8467	"Mask of Dimitrios, The (1944)"	8467	1982
8468	Ministry of Fear (1944)	8468	1983
8469	"Miracle of Morgan's Creek, The (1944)"	8469	1984
8470	Mr. Skeffington (1944)	8470	1985
8471	Mrs. Parkington (1944)	8471	1986
8472	Passage to Marseille (1944)	8472	1987
8473	"White Cliffs of Dover, The (1944)"	8473	1988
8474	"Woman in the Window, The (1944)"	8474	1989
8475	"Enchanted Cottage, The (1945)"	8475	1990
8476	Isle of the Dead (1945)	8476	1991
8477	"Ivan the Terrible, Part One (Ivan Groznyy I) (1944)"	8477	1992
8478	"Southerner, The (1945)"	8478	1993
8479	They Were Expendable (1945)	8479	1994
8480	"Tree Grows in Brooklyn, A (1945)"	8480	1995
8481	"Beast with Five Fingers, The (1946)"	8481	1996
8482	"Blue Dahlia, The (1946)"	8482	1997
8483	"Dark Mirror, The (1946)"	8483	1998
8484	Deception (1946)	8484	1999
8485	Great Expectations (1946)	8485	2000
8486	Humoresque (1946)	8486	2001
8487	Shoeshine (Sciuscià) (1946)	8487	2002
8488	"Stranger, The (1946)"	8488	2003
8489	Mourning Becomes Electra (1947)	8489	2004
8490	Nightmare Alley (1947)	8490	2005
8491	Odd Man Out (1947)	8491	2006
8492	Road to Rio (1947)	8492	2007
8493	"Two Mrs. Carrolls, The (1947)"	8493	2008
8494	3 Godfathers (1948)	8494	2009
8495	B.F.'s Daughter (1948)	8495	2010
8496	"Babe Ruth Story, The (1948) "	8496	2011
8497	Easter Parade (1948)	8497	2012
8498	Fort Apache (1948)	8498	2013
8499	"Lady from Shanghai, The (1947)"	8499	2014
8500	Letter from an Unknown Woman (1948)	8500	2015
8501	Louisiana Story (1948)	8501	2016
8502	"Naked City, The (1948)"	8502	2017
8503	"Pirate, The (1948)"	8503	2018
8504	They Live by Night (1949)	8504	2019
8505	"Three Musketeers, The (1948)"	8505	2020
8506	Unfaithfully Yours (1948)	8506	2021
8507	Yellow Sky (1948)	8507	2022
8508	"Barkleys of Broadway, The (1949)"	8508	1999
8509	In the Good Old Summertime (1949)	8509	2000
8510	"Letter to Three Wives, A (1949)"	8510	2001
8511	Orpheus (Orphée) (1950)	8511	2002
8512	"Secret Garden, The (1949)"	8512	2003
8513	"Story of Seabiscuit, The (1949)"	8513	2004
8514	Annie Get Your Gun (1950)	8514	2005
8515	"Terrible Kids (Enfants terribles, Les) (Strange Ones, The) (1950)"	8515	2022
8516	"Gunfighter, The (1950)"	8516	2000
8517	King Solomon's Mines (1950)	8517	2001
8518	"Young and the Damned, The (Olvidados, Los) (1950)"	8518	2002
8519	Scandal (Shubun) (1950)	8519	2003
8520	Summer Stock (1950)	8520	2004
8521	"Greatest Love, The (Europa '51) (1952)"	8521	2005
8522	Carbine Williams (1952)	8522	2006
8523	Carrie (1952)	8523	2007
8524	Clash by Night (1952)	8524	2008
8525	"Prisoner of Zenda, The (1952)"	8525	2009
8526	"Life of Oharu, The (Saikaku ichidai onna) (1952)"	8526	2010
8527	Son of Paleface (1952)	8527	2011
8528	Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953)	8528	2012
8529	Gun Fury (1953)	8529	2013
8530	Gate of Hell (Jigokumon) (1953)	8530	2014
8531	"Titfield Thunderbolt, The (1953)"	8531	2015
8532	"Belles of St. Trinian's, The (1954)"	8532	2016
8533	"Crucified Lovers, The (Chikamatsu monogatari) (1954)"	8533	2017
8534	French Cancan (1954)	8534	2018
8535	It Should Happen to You (1954)	8535	2019
8536	"Long, Long Trailer, The (1953)"	8536	2020
8537	Magnificent Obsession (1954)	8537	2021
8538	Salt of the Earth (1954)	8538	2022
8539	Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954)	8539	2020
8540	"Star Is Born, A (1954)"	8540	1970
8541	Three Coins in the Fountain (1954)	8541	1971
8542	"Wild One, The (1953)"	8542	1972
8543	"Cobweb, The (1955)"	8543	1973
8544	It's Always Fair Weather (1955)	8544	1974
8545	Confidential Report (1955)	8545	1975
8546	Night and Fog (Nuit et brouillard) (1955)	8546	1976
8547	Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955)	8547	1977
8548	"Seven Little Foys, The (1955)"	8548	1978
8549	"Unknown Soldier, The (Tuntematon sotilas) (1955)"	8549	1979
8550	Anything Goes (1956)	8550	1980
8551	"Burmese Harp, The (Biruma no tategoto) (1956)"	8551	1981
8552	Carousel (1956)	8552	1982
8553	Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956)	8553	1983
8554	Rodan (Sora no daikaijû Radon) (1956)	8554	1984
8555	All at Sea (1957)	8555	1985
8556	Chase a Crooked Shadow (1958)	8556	1986
8557	Fiend Without a Face (1958)	8557	1987
8558	Jailhouse Rock (1957)	8558	1988
8559	Man of a Thousand Faces (1957)	8559	1989
8560	"Spirit of St. Louis, The (1957)"	8560	1990
8561	"Undead, The (1957)"	8561	1991
8562	Zero Hour! (1957)	8562	1992
8563	Carve Her Name with Pride (1958)	8563	1993
8564	Corridors of Blood (1958)	8564	1994
8565	Giants and Toys (Kyojin to gangu) (1958)	8565	1995
8566	"Last Hurrah, The (1958)"	8566	1996
8567	Machine Gun Kelly (1958)	8567	1997
8568	Teacher's Pet (1958)	8568	1998
8569	Torpedo Run (1958)	8569	1999
8570	"Vikings, The (1958)"	8570	2000
8571	Al Capone (1959)	8571	2001
8572	Picnic on the Grass (Le déjeuner sur l'herbe) (1959)	8572	2002
8573	Invisible Invaders (1959)	8573	2003
8574	"Human Condition II, The (Ningen no joken II) (1959)"	8574	2004
8575	Fires on the Plain (Nobi) (1959)	8575	2005
8576	North West Frontier (1959)	8576	2006
8577	"Nun's Story, The (1959)"	8577	2007
8578	Pickpocket (1959)	8578	2008
8579	Floating Weeds (Ukigusa) (1959)	8579	2009
8580	"Young Philadelphians, The (1959)"	8580	2010
8581	"Leech Woman, The (1960)"	8581	2011
8582	When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960)	8582	2012
8583	"Sundowners, The (1960)"	8583	2013
8584	Sunrise at Campobello (1960)	8584	2014
8585	"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)"	8585	2015
8586	Bachelor in Paradise (1961)	8586	2016
8587	"Deadly Companions, The (1961)"	8587	2017
8588	"4 Horsemen of the Apocalypse, The (1962)"	8588	2018
8589	"Intruder, The (1962)"	8589	2019
8590	Murder She Said (1961)	8590	2020
8591	"Human Condition III, The (Ningen no joken III) (1961)"	8591	2021
8592	Paris Blues (1961)	8592	2022
8593	Scream of Fear (a.k.a. Taste of Fear) (1961)	8593	1999
8594	Advise and Consent (1962)	8594	2000
8595	David and Lisa (1962)	8595	2001
8596	Eegah (1962)	8596	2002
8597	Harakiri (Seppuku) (1962)	8597	2003
8598	"Loneliness of the Long Distance Runner, The (1962)"	8598	2004
8599	"Music Man, The (1962)"	8599	2005
8600	Mutiny on the Bounty (1962)	8600	2022
8601	"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)"	8601	2000
8602	"Four Days of Naples, The (Le quattro giornate di Napoli) (1962)"	8602	2001
8603	"Easy Life, The (Il Sorpasso) (1962)"	8603	2002
8604	"Wonderful World of the Brothers Grimm, The (1962)"	8604	2003
8605	"Eclisse, L' (Eclipse) (1962)"	8605	2004
8606	"Carabineers, The (Carabiniers, Les) (1963)"	8606	2005
8607	"Cardinal, The (1963)"	8607	2006
8608	"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The (1964)"	8608	2007
8609	"Kiss of the Vampire, The (1963)"	8609	2008
8610	Love with the Proper Stranger (1963)	8610	2009
8611	McLintock! (1963)	8611	2010
8612	Murder at the Gallop (1963)	8612	2011
8613	"New Kind of Love, A (1963)"	8613	2012
8614	"Prize, The (1963)"	8614	2013
8615	Sunday in New York (1963)	8615	2014
8616	Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963)	8616	2015
8617	36 Hours (1965)	8617	2016
8618	Becket (1964)	8618	2017
8619	Behold a Pale Horse (1964)	8619	2018
8620	"Best Man, The (1964)"	8620	2019
8621	"Hush... Hush, Sweet Charlotte (1964)"	8621	2020
8622	"Killers, The (1964)"	8622	2021
8623	"Naked Kiss, The (1964)"	8623	2022
8624	Onibaba (1964)	8624	2020
8625	Robin and the 7 Hoods (1964)	8625	1970
8626	Robinson Crusoe on Mars (1964)	8626	1971
8627	"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)"	8627	1972
8628	"Visit, The (1964)"	8628	1973
8629	What a Way to Go! (1964)	8629	1974
8630	Docking the Boat (Att angöra en brygga) (1965)	8630	1975
8631	"Battle of Algiers, The (La battaglia di Algeri) (1966)"	8631	1976
8632	"Charlie Brown Christmas, A (1965)"	8632	1977
8633	Dracula: Prince of Darkness (1966)	8633	1978
8634	"Hallelujah Trail, The (1965)"	8634	1979
8635	"Heroes of Telemark, The (1965) "	8635	1980
8636	"Hill, The (1965)"	8636	1981
8637	In Harm's Way (1965)	8637	1982
8638	Incubus (1966)	8638	1983
8639	"Loved One, The (1965)"	8639	1984
8640	Major Dundee (1965)	8640	1985
8641	Operation Crossbow (1965)	8641	1986
8642	Ride in the Whirlwind (1965)	8642	1987
8643	"Thousand Clowns, A (1965)"	8643	1988
8644	"Train, The (1964)"	8644	1989
8645	Andrei Rublev (Andrey Rublyov) (1969)	8645	1990
8646	Au Hasard Balthazar (1966)	8646	1991
8647	Batman (1966)	8647	1992
8648	Grand Prix (1966)	8648	1993
8649	Khartoum (1966)	8649	1994
8650	Dragon Gate Inn (Dragon Inn) (Long men kezhan) (1967)	8650	1995
8651	Manos: The Hands of Fate (1966)	8651	1996
8652	Closely Watched Trains (Ostre sledované vlaky) (1966)	8652	1997
8653	Tokyo Drifter (Tôkyô nagaremono) (1966)	8653	1998
8654	Asterix and the Gauls (Astérix le Gaulois) (1967)	8654	1999
8655	Gappa: The Triphibian Monsters (AKA Monster from a Prehistoric Planet) (Daikyojû Gappa) (1967)	8655	2000
8656	Don't Look Back (1967)	8656	2001
8657	Fando and Lis (Fando y Lis) (1968)	8657	2002
8658	The Incident (1967)	8658	2003
8659	Branded to Kill (Koroshi no rakuin) (1967)	8659	2004
8660	"Bride Wore Black, The (La mariée était en noir) (1968)"	8660	2005
8661	Play Time (a.k.a. Playtime) (1967)	8661	2006
8662	Point Blank (1967)	8662	2007
8663	The Shooting (1966)	8663	2008
8664	"St. Valentine's Day Massacre, The (1967)"	8664	2009
8665	Titicut Follies (1967)	8665	2010
8666	Tony Rome (1967)	8666	2011
8667	Two for the Road (1967)	8667	2012
8668	Up the Down Staircase (1967)	8668	2013
8669	"War Wagon, The (1967)"	8669	2014
8670	Asterix and Cleopatra (Astérix et Cléopâtre) (1968)	8670	2015
8671	"Diamond Arm, The (Brilliantovaya ruka) (1968)"	8671	2016
8672	Dracula Has Risen from the Grave (1968)	8672	2017
8673	Head (1968)	8673	2018
8674	"Heart Is a Lonely Hunter, The (1968)"	8674	2019
8675	"I Love You, Alice B. Toklas! (1968)"	8675	2020
8676	Petulia (1968)	8676	2021
8677	"Subject Was Roses, The (1968)"	8677	2022
8678	Sympathy for the Devil (1968)	8678	1999
8679	War and Peace (Voyna i mir) (1967)	8679	2000
8680	"Yours, Mine and Ours (1968)"	8680	2001
8681	Alice's Restaurant (1969)	8681	2002
8682	Colossus: The Forbin Project (1970)	8682	2003
8683	Death Rides a Horse (Da uomo a uomo) (1967)	8683	2004
8684	"Goodbye, Mr. Chips (1969)"	8684	2005
8685	Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969)	8685	2022
8686	Last Summer (1969)	8686	2000
8687	My Night At Maud's (Ma Nuit Chez Maud) (1969)	8687	2001
8688	"Magic Christian, The (1969)"	8688	2002
8689	Marlowe (1969)	8689	2003
8690	More (1969)	8690	2004
8691	"Reivers, The (1969)"	8691	2005
8692	Taste the Blood of Dracula (1970)	8692	2006
8693	"Joke, The (Zert) (1969)"	8693	2007
8694	...tick... tick... tick... (1970)	8694	2008
8695	Brewster McCloud (1970)	8695	2009
8696	"Violent City (Family, The) (Città violenta) (1970)"	8696	2010
8697	Dirty Dingus Magee (1970)	8697	2011
8698	Dodes'ka-den (Clickety-Clack) (1970)	8698	2012
8699	Gamera vs. Jiger (1970)	8699	2013
8700	"Claire's Knee (Genou de Claire, Le) (1970)"	8700	2014
8701	"Hi, Mom! (1970)"	8701	2015
8702	House of Dark Shadows (1970)	8702	2016
8703	"Swedish Love Story, A (Kärlekshistoria, En) (1970)"	8703	2017
8704	"Landlord, The (1970)"	8704	2018
8705	On a Clear Day You Can See Forever (1970)	8705	2019
8706	Performance (1970)	8706	2020
8707	Rejs (1970)	8707	2021
8708	Long Live Death (Viva la muerte) (1971)	8708	2022
8709	"White Sun of the Desert, The (Beloe solntse pustyni) (1970)"	8709	2020
8710	Zabriskie Point (1970)	8710	1970
8711	"Beguiled, The (1971)"	8711	1971
8712	"Devils, The (1971)"	8712	1972
8713	Duel (1971)	8713	1973
8714	Evil Roy Slade (1972)	8714	1974
8715	"Go-Between, The (1970)"	8715	1975
8716	Johnny Got His Gun (1971)	8716	1976
8717	Lawman (1971)	8717	1977
8718	Let's Scare Jessica to Death (1971)	8718	1978
8719	They Call Me Trinity (1971)	8719	1979
8720	Mon Oncle Antoine (1971)	8720	1980
8721	"New Leaf, A (1971)"	8721	1981
8722	Nicholas and Alexandra (1971)	8722	1982
8723	Von Richthofen and Brown (1971)	8723	1983
8724	Scars of Dracula (1970)	8724	1984
8725	Support Your Local Gunfighter (1971)	8725	1985
8726	Sweet Sweetback's Baadasssss Song (1971)	8726	1986
8727	"Topo, El (1970)"	8727	1987
8728	"Emigrants, The (Utvandrarna) (1971)"	8728	1988
8729	Fiend with the Electronic Brain (Blood of Ghastly Horror) (1972)	8729	1989
8730	Dr. Phibes Rises Again (1972)	8730	1990
8731	Dracula A.D. 1972 (1972)	8731	1991
8732	Get to Know Your Rabbit (1972)	8732	1992
8733	"Tall Blond Man with One Black Shoe, The (Le grand blond avec une chaussure noire) (1972)"	8733	1993
8734	Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972)	8734	1994
8735	Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972)	8735	1995
8736	Lady Sings the Blues (1972)	8736	1996
8737	Payday (1973)	8737	1997
8738	Slither (1973)	8738	1998
8739	Traffic (Trafic) (1971)	8739	1999
8740	"Mad Adventures of Rabbi Jacob, the (Les Aventures de Rabbi Jacob) (1973)"	8740	2000
8741	Charley Varrick (1973)	8741	2001
8742	Dark Star (1974)	8742	2002
8743	"Delicate Balance, A (1973)"	8743	2003
8744	Dracula (1973)	8744	2004
8745	Emperor of the North (Emperor of the North Pole) (1973)	8745	2005
8746	Executive Action (1973)	8746	2006
8747	"Glass Menagerie, The (1973)"	8747	2007
8748	My Name Is Nobody (Il Mio nome è Nessuno) (1973)	8748	2008
8749	Invasion of the Bee Girls (1973)	8749	2009
8750	Lemora: A Child's Tale of the Supernatural (1973)	8750	2010
8751	Phase IV (1974)	8751	2011
8752	Save the Tiger (1973)	8752	2012
8753	Scarecrow (1973)	8753	2013
8754	Sisters (1973)	8754	2014
8755	"Spook Who Sat by the Door, The (1973)"	8755	2015
8756	Theatre of Blood (1973)	8756	2016
8757	King Boxer: Five Fingers of Death (Tian xia di yi quan) (1972)	8757	2017
8758	Turkish Delight (Turks fruit) (1973)	8758	2018
8759	Walking Tall (1973)	8759	2019
8760	Butley (1974)	8760	2020
8761	California Split (1974)	8761	2021
8762	"Cars That Ate Paris, The (1974)"	8762	2022
