UserID,tag
7888,remadeAs:Jacob The Liar(1999)
7889,The Shoah
7890,major recutting
7891,see also:The Rules of The Game/Gosford Park
7892,Stockholm syndrome
7893,adapted from:book
7894,topic:Nixon presidency (USA)
7895,food/cooking
7896,animal:dog
7897,mafia
7898,Monty Python
7899,adultery
7900,cameo-fest
7901,cameo:David Bowie
7902,cameo:Jim Henson
7903,cameo:John Landis
7904,cameo:Jonathan Lynn
7905,Elvis iconography
7906,gun in airport (scene)
7907,insomnia
7908,murder
7909,notable:taxi driver (scene)
7910,protagonist is engineer
7911,protagonist is `party girl'
7912,satire?
7913,scene:rendezvous in flower market
7914,setting:LA
7915,starring:John Landis
7916,Xmas theme
7917,adapted from:book
7918,author:Truman Capote
7919,death penalty
7920,murder
7921,The Beatles
7922,brutality
7923,child abuse
7924,murder
7925,paedophilia
7926,adapted from:game
7927,camp
7928,queer
7929,adapted from:book
7930,author:John Grisham
7931,courtroom drama
7932,murder
7933,serial killer
7934,protagonist is a teacher
7935,serial killer
7936,`murder investigation as dating service' (Monica Nolan in Bitch no.36)
7937,parody
7938,Disney animated feature
7939,The Shoah
7940,adapted from:book
7941,author:S.E. Hinton
7942,adapted from:book series
7943,Basil Rathbone as Sherlock Holmes
7944,adapted from:book series
7945,Basil Rathbone as Sherlock Holmes
7946,Sherlock Holmes
7947,adapted from:book series
7948,Basil Rathbone as Sherlock Holmes
7949,Sherlock Holmes
7950,setting:corporate America
7951,shouty
7952,technique:narration over freeze-frame
7953,unseen narrator
7954,doors as portals
7955,dystopia
7956,premonition/fate
7957,related:The Matrix (1999)
7958,setting:in computer
7959,topic:Hugo Chavez
7960,topic:Venezula
7961,Xmas theme
7962,Xmas theme?
7963,animation & live action interact?
7964,seafaring
7965,adapted from:book
7966,author:Dr. Seuss
7967,death of child
7968,Xmas theme
7969,information retrieval
7970,librarians
7971,setting:library
7972,starring:Hepburn and Tracy
7973,psychiatrist
7974,psychiatrist as protagonist
7975,computer cracker
7976,computers
7977,adapted from:book
7978,adapted from:book
7979,author:Charles Dickens
7980,epic
7981,BFI classic
7982,adapted from:book
7983,author:Martin Cruz Smith
7984,espionage
7985,adapted from:book
7986,author:Michael Crichton
7987,writer:Michael Crichton
7988,adapted from:author
7989,author: Edgar Rice Burroughs
7990,adultery
7991,compulsive liar
7992,dwelling as character?
7993,Steve Martin & Goldie Hawn
7994,theme:lying
7995,remake
7996,related:Mr. Destiny (1990)
7997,BFI classic
7998,evil churchman
7999,sport:arm wrestling
8000,sports competition
8001,adultery
8002,courtroom
8003,food/cooking?
8004,queer?
8005,BFI modern classic
8006,bank robbery
8007,clown
8008,costumes
8009,hostage crisis
8010,remakeOf:Hold-up (1985)
8011,adultery
8012,bedroom farce
8013,infidelity
8014,adapted from:book
8015,author:Roald Dahl
8016,adapted from:book
8017,author:John Updike
8018,Astaire and Rogers
8019,Astaire and Rogers
8020,Astaire and Rogers
8021,adapted from:book
8022,author:Louisa May Alcott
8023,Astaire and Rogers
8024,adapted from B'way
8025,writer:Andrew Lloyd Webber
8026,adapted from:play
8027,animal:dog
8028,animal:horse
8029,Bechdel Test:Fail
8030,classic Bette Davis
8031,death/fatality
8032,horse riding
8033,lots of smoking
8034,medical
8035,melodrama
8036,protagonist is a socialite
8037,terminal illness
8038,theme:elevation through self-sacrifice
8039,subgenre:fairy tale
8040,adapted from:play
8041,playwright:Shakespeare
8042,current
8043,BFI classic
8044,Inspector Clouseau (series)
8045,adapted from:book
8046,author:Victor Hugo
8047,Bechdel Test:Fail
8048,black and white
8049,deformity/disability
8050,murder
8051,torture
8052,woman carried onto tall building
8053,imaginary friend
8054,related:Casablanca
8055,adapted from:book
8056,adapted from:play
8057,author:George Bernard Shaw
8058,adapted from:book
8059,Anglo-Indian relations
8060,author:E. M. Forster
8061,Bechdel Test:Pass
8062,racism
8063,sexuality
8064,trial
8065,Marx Brothers
8066,adapted from:book
8067,remake of:The Front Page (1931)
8068,narrated
8069,protagonist is medical doctor
8070,protagonist is surgeon
8071,town vs. country
8072,Based on a TV show
8073,parody
8074,subgenre:cop buddies
8075,courtroom setting
8076,starring:Hepburn and Tracy
8077,adapted from:book
8078,author:william s. burroughs
8079,Marx Brothers
8080,Judaism
8081,adapted from:book
8082,author:J. R. R. Tolkein
8083,adapted from:book
8084,author:Philip K. Dick
8085,adapted from:book
8086,Peter Pan
8087,adapted from:book
8088,adapted from:book
8089,adapted from:book
8090,author:Charlotte Bronte
8091,adapted from:book
8092,alter ego
8093,author:Robert Louis Stevenson
8094,related:Dr. Jekyll and Mr. Hyde
8095,tale:Jekyll&Hyde
8096,adapted from:book
8097,author:Ernest Hemingway
8098,Bogart & Bacall
8099,related:Only Angels Have Wings
8100,related:Rio Bravo
8101,Bogart & Bacall
8102,noir thriller
8103,amateur detective
8104,should dislike
8105,adapted from:book
8106,assassin
8107,author:Donald Hamilton
8108,begins with big eye
8109,Compare:Austin Powers
8110,Compare:The Silencers
8111,espionage
8112,murder
8113,prequel to:Murderers Row
8114,related:007 (series)
8115,series:Matt Helm
8116,setting:Cold War
8117,sexist drivel
8118,animal:dog
8119,dystopia
8120,post-apocalyptic
8121,murder
8122,Bechdel Test:Fail
8123,?alternate endings
8124,amnesia
8125,adapted from:book
8126,based on a true story
8127,character based on real person:Anne Frank
8128,The Shoah
8129,rape
8130,adapted from:book
8131,protagonist is a teacher
8132,adultery
8133,Based on a TV show
8134,dance off (scene)
8135,murder
8136,Stiller&Wilson
8137,subgenre:cop buddies
8138,topic:McCarthyism
8139,noir thriller
8140,adapted from:play
8141,playwright:Shakespeare
8142,zombies
8143,amnesia
8144,animation remade as live action
8145,Based on a TV show
8146,adapted from:comic
8147,secret gov't agency works with and hides aliens
8148,Disney animated feature
8149,protagonist is royal
8150,royal pretends to be commoner
8151,Biblical
8152,Jesus-freak crap
8153,zombies
8154,retirees
8155,adapted from:comic
8156,adapted from:book
8157,Based on a TV show
8158,high school
8159,subgenre:sword and sandal
8160,Bechdel Test:Fail
8161,style:monologue
8162,adapted from:book
8163,adapted from:book
8164,author:Eugene Burdick
8165,author:Harvey Wheeler
8166,Bechdel Test:Fail
8167,compare:Fail-Safe
8168,US president
8169,ghosts/afterlife
8170,7n Up (series)
8171,many interviews
8172,007 (series)
8173,assassin
8174,killer as protagonist
8175,murder
8176,007 (series)
8177,assassin
8178,killer as protagonist
8179,murder
8180,rape
8181,setting:circus performance
8182,setting:train
8183,007 (series)
8184,assassin
8185,killer as protagonist
8186,murder
8187,radio-controlled sharks
8188,remadeAs:Never Say Never (1983)
8189,remakeOf:Thunderball (1965)
8190,adapted from:book
8191,author:Jane Austen
8192,adapted from:book
8193,author:Ayn Rand
8194,starring:Hepburn and Tracy
8195,adultery
8196,awakening sexuality & romance
8197,Bechdel Test:Pass
8198,protagonist is photographer
8199,setting:Italy
8200,setting:Venice
8201,sexuality
8202,stereotypes
8203,Rogers and Hammerstein
8204,murder
8205,plot:making adult/pornographic films
8206,plot:romance during porno shoot
8207,watch the credits
8208,biographical
8209,character based on real person:Charlie Chaplin
8210,topic:Charlie Chaplin
8211,adapted from:play
8212,author:Helen Keller
8213,character based on real person:Helen Keller
8214,playwright:William Gibson
8215,monologue
8216,actors and acting
8217,adapted from:play
8218,setting:theatre
8219,topic:theatre
8220,Based on a TV show
8221,adapted from:book
8222,author:Jane Austen
8223,protagonist is royal
8224,nuns
8225,starring:Hepburn and Tracy
8226,Marx Brothers
8227,devil's bargain
8228,interrelated sketches
8229,men disguised as women
8230,nuns(scene)
8231,BFI classic
8232,adapted from B'way
8233,see also:The Postman Always Rings Twice
8234,adapted from:book
8235,author:John le Carre
8236,espionage
8237,murder
8238,pirates
8239,based on a true story?
8240,biographical?
8241,Based on a TV show
8242,Based on a TV show
8243,Based on a TV show
8244,Nick and Nora Charles (series)
8245,Nick and Nora Charles (series)
8246,Nick and Nora Charles (series)
8247,Nick and Nora Charles (series)
8248,Nick and Nora Charles (series)
8249,music?
8250,adapted from:poem
8251,Anglo-Indian relations
8252,author:Rudyard Kipling
8253,inaccurate adaptation
8254,swashbuckling
8255,adapted from:book
8256,author:Frank Herbert
8257,adapted from:book series
8258,author:Frank Herbert
8259,adapted from:book
8260,another adaptation of _I Am Legend_
8261,author:Richard Matheson
8262,vampire
8263,related:Star Wars
8264,Marx Brothers
8265,fake documentary
8266,psychiatry
8267,related:technique:Forrest Gump
8268,noir thriller
8269,author:Tennessee Williams
8270,Best War Films
8271,adapted from B'way
8272,adapted from:book
8273,murder
8274,serial killer
8275,adapted from:book
8276,author:Brian Aldiss
8277,protagonist is medical doctor
8278,town vs. country
8279,BFI classic
8280,military
8281,adapted from:book
8282,pirates
8283,adapted from:book
8284,author:Frederick Forsyth
8285,adapted from:book
8286,adapted from:book
8287,author:Dashiell Hammett
8288,Bechdel Test:Fail
8289,private detective
8290,assassin
8291,assassin-in-training (scene)
8292,murder
8293,RemakeOf:La Femme Nikita(1990)
8294,adapted from:B'way
8295,adapted from:play
8296,protagonist is journalist
8297,protagonist is newspaper editor
8298,mass murder/terrorism
8299,murder
8300,courtroom
8301,military
8302,mutiny
8303,nuns
8304,setting:Himalayas
8305,prison
8306,adapted from:book
8307,author:Charles Dickens
8308,poverty
8309,Dreamworks animation
8310,adapted from:book
8311,author:J. K. Rowling
8312,adapted from:comic
8313,actors and acting
8314,setting:theatre
8315,topic:theatre
8316,autobiographical
8317,The Beatles
8318,adapted from:author
8319,author:Arthur Conan Doyle
8320,Basil Rathbone
8321,private detective
8322,adapted from:book
8323,author:Arthur Conan Doyle
8324,Basil Rathbone as Sherlock Holmes
8325,private detective
8326,Sherlock Holmes
8327,protagonist is a teacher
8328,Bechdel Test:Fail
8329,dystopia
8330,memory
8331,post-apocalyptic
8332,time travel
8333,adapted from:book
8334,adapted from:play
8335,author:Charles Dickens
8336,Xmas theme
8337,American patriotism/prejudice
8338,angelic intervention
8339,ghosts/afterlife
8340,setting:WWII
8341,adapted from:book
8342,alter ego
8343,author:Robert Louis Stevenson
8344,killer-as-protagonist
8345,related:Dr. Jekyll and Mr. Hyde
8346,tale:Jekyll&Hyde
8347,adapted from:book
8348,author:Jules Verne
8349,Bechdel Test:Fail
8350,sport:dodgeball
8351,adapted from:book
8352,author:John Irving
8353,Marx Brothers
8354,claymation
8355,Xmas theme(?)
8356,campy
8357,documentary critique
8358,news media
8359,adultery
8360,Inspector Clouseau (series)
8361,alter ego
8362,queer?
8363,genre:western noir
8364,documentary critique
8365,US President
8366,related:Cyrano
8367,adapted from:comic
8368,alter ego
8369,android(s)/cyborg(s)
8370,artificial intelligence
8371,epic
8372,agent/assassin with false memories/amnesia
8373,author:Robert Ludlum
8374,living a fictional life
8375,setting:wartime
8376,adapted from:book
8377,author:Kurt Vonnegut
8378,subgenre:screwball
8379,?alter ego
8380,related:Dr. Jekyll and Mr. Hyde
8381,screwball comedy
8382,Cole Porter
8383,fictional biography
8384,mental illness
8385,related:The Graduate
8386,Marx Brothers
8387,BFI classic
8388,related:Bonnie and Clyde
8389,adapted from:book
8390,author:Graham Greene
8391,adapted from:book
8392,animal:dog
8393,Bechdel Test:Fail
8394,cons and scams
8395,heist
8396,murder
8397,setting:LA
8398,adapted from:book series
8399,Basil Rathbone as Sherlock Holmes
8400,adapted from:book
8401,author:John le Carre
8402,espionage
8403,adapted from:book series
8404,Basil Rathbone as Sherlock Holmes
8405,Sherlock Holmes
8406,adapted from:book series
8407,bad lighting
8408,Basil Rathbone as Sherlock Holmes
8409,Bechdel Test:Fail
8410,murder
8411,pastiche
8412,suicide
8413,adapted from:book series
8414,Basil Rathbone as Sherlock Holmes
8415,assassin
8416,killer-as-protagonist
8417,murder
8418,remakeOf:The Manchurian Candidate(1962)
8419,Based on a TV show?
8420,protagonist is royal
8421,stand up comedy?
8422,animal:dog
8423,adapted from:book
8424,author:Thackeray
8425,writer:Julian Fellowes
8426,protagonist is photographer
8427,adapted from:game
8428,plot point:bio-medical danger
8429,sport:baseball
8430,dark humor
8431,murder
8432,parody
8433,zombies
8434,adapted from:book
8435,author:Agatha Christie
8436,murder
8437,setting:train
8438,deformity/disability
8439,disambiguation:The Mask
8440,civilian caught up in intrigue
8441,espionage?
8442,music is key to story (not Musical genre)
8443,protagonist is musician
8444,protagonist is stage performer
8445,protagonist is violinist
8446,psychiatrist as protagonist
8447,adapted from:book
8448,cerebral
8449,complicated plot
8450,inventor
8451,time travel
8452,technique:puppetry
8453,adapted from:book
8454,author:Thomas Hardy
8455,The Beatles
8456,adapted from:book
8457,sport:American football
8458,Remake as:The Grudge
8459,Remake of:Ju-On
8460,adapted from:book
8461,character suffering depression
8462,dark comedy
8463,notable:golf course (scene)
8464,subgenre:buddies
8465,teacher as protagonist (incidental)
8466,theme:lying
8467,wedding
8468,wine tasting
8469,writer as protagonist
8470,abortion
8471,improvised/actor-developed script
8472,social commentary
8473,working class
8474,serial killer
8475,biographical?
8476,character based on real person:Ray Charles
8477,music:rhythm & blues
8478,alter ego
8479,death/fatality
8480,Disney animated feature
8481,notable:fashion designer (scene)
8482,Pixar animation
8483,related:The Incredibles (2004)
8484,superhero
8485,Xmas theme(?)
8486,adultery
8487,biographical
8488,Peter Pan
8489,conspiracy theory
8490,Based on a TV show
8491,biographical view
8492,sword and sandal(?)
8493,Xmas theme(?)
8494,biographical view
8495,cameo:Bruce Willis
8496,adapted from B'way
8497,adapted from:book
8498,devil's bargain
8499,sport:baseball
8500,critique of journalism
8501,documentary critique
8502,news media
8503,adapted from:book
8504,alter ego
8505,author:Robert Louis Stevenson
8506,related:Dr. Jekyll and Mr. Hyde
8507,tale:Jekyll&Hyde
8508,adapted from:book
8509,author:Victor Hugo
8510,Bechdel Test:Fail
8511,deformity/disability
8512,murder
8513,torture
8514,woman carried onto tall building
8515,major recutting
8516,German Expressionism
8517,adapted from:book
8518,author:Victor Hugo
8519,Marx Brothers
8520,adapted from:play
8521,adultery
8522,deceit
8523,family in turmoil
8524,protagonist is actor
8525,protagonist is physician
8526,setting:The Great Depression
8527,theme:lying
8528,adapted from:book
8529,author:H. G. Wells
8530,protagonist is journalist
8531,subgenre:screwball
8532,?adapted from:book
8533,adapted from:book
8534,author:Rudyard Kipling
8535,Cary Grant&Katherine Hepburn
8536,adapted from:book
8537,angelic intervention
8538,fate vs. free will
8539,ghosts/afterlife
8540,remakeOf:Here Comes Mr. Jordan
8541,adapted from:book
8542,amnesia
8543,author:James Hilton
8544,death/fatality
8545,memory
8546,psychiatrist as character
8547,adapted from:play
8548,adultery
8549,autobiographical view
8550,avuncular grandfather-figure
8551,Bechdel Test:Fail
8552,ghosts/afterlife
8553,infidelity
8554,the comfort food of movies
8555,adapted from:play
8556,playwright:Shakespeare
8557,adapted from:book
8558,author:Charles Dickens
8559,bildungsroman
8560,adapted from:book
8561,adultery
8562,author:Fannie Hurst
8563,Bechdel Test:Fail
8564,kuenstlerroman
8565,melodrama
8566,MUSICIAN'S LIFE
8567,protagonist is musician
8568,protagonist is stage performer
8569,protagonist is violinist
8570,murder
8571,nazis
8572,neither CC nor ENG subtitles
8573,adapted from:book
8574,adultery
8575,Bechdel Test:Pass (technically but not really)
8576,betrayal
8577,class conscious
8578,gag:tossing lighter out of car
8579,individual stories intertwined
8580,social satire
8581,unseen narrator
8582,adapted from:B'way
8583,Bechdel Test:Fail
8584,character based on real person:Annie Oakley
8585,character based on real person:Buffalo Bill
8586,sexist
8587,genre:western noir
8588,BFI classic
8589,related:Dr. Jekyll and Mr. Hyde
8590,kuenstlerroman
8591,major recutting
8592,anti-Catholic
8593,Bechdel Test:Pass
8594,feel-bad movie
8595,nuns
8596,religion:Xian
8597,adapted from B'way
8598,not a movie
8599,Xmas theme
8600,adapted from:comic
8601,alter ego
8602,Batman (series)
8603,villain:Penguin
8604,sport:car racing (Grand Prix)
8605,remadeAs:Payback(1999)
8606,remakeOf:Point Blank(1967)
8607,Classic
8608,adapted from:book
8609,author:Emmanuelle Argan
8610,softcore porn
8611,setting:train?
8612,Hitchcock parody
8613,parody
8614,adapted from:book
8615,conspiracy
8616,dystopia
8617,murder
8618,adapted from:book
8619,author:J. R. R. Tolkein
8620,adapted from:radio play
8621,author:Douglas Adams
8622,made for TV
8623,adapted from:book
8624,author:John le Carre
8625,espionage
8626,murder
8627,protagonist is a teacher
8628,homophobic
8629,culture clash
8630,social commentary
8631,Xmas theme(?)
8632,adapted from:operetta
8633,pirates
8634,playwright:Gilbert & Sullivan
8635,setting:Playboy mansion (scene)
8636,adapted from:TV series
8637,double feature
8638,multiple short stories in one
8639,vignettes
8640,cameo:David Bowie
8641,pirates
8642,adapted from:play
8643,Bechdel Test:Fail
8644,playwright:Charles Dickens
8645,Xmas theme
8646,current
8647,SeeAlso:Milk(2008)
8648,adapted from:book
8649,Bechdel Test:Fail
8650,competition
8651,protagonist is a research scientist
8652,"quote:""The Big Picture"""
8653,biographical view
8654,topic:author
8655,highschool
8656,related:Mr. Destiny (1990)
8657,sport:American football
8658,ghosts/afterlife
8659,adapted from:book
8660,agent/assassin with false memories/amnesia
8661,author:Robert Ludlum
8662,living a fictional life
8663,not a movie
8664,murder
8665,screenwriter:Lynda La Plante
8666,serial killer
8667,subgenre:police detective
8668,subgenre:police procedural
8669,theme:sexism
8670,adapted from:book
8671,author:Stephen King
8672,bank robbery
8673,British gangsters
8674,Christianity
8675,Compare:Some Like It Hot
8676,disguised as a nun
8677,men disguised as women
8678,murder
8679,nuns
8680,organized crime
8681,religion:Xian
8682,subgenre:buddies
8683,7n Up (series)
8684,subgenre:MakingOf (movie)
8685,adapted from:play
8686,playwright:Shakespeare
8687,murder
8688,subgenre:police detective
8689,subgenre:police procedural
8690,theme:racism
8691,adultery
8692,working class
8693,sport:baseball
8694,adapted from:book
8695,author:Daniel Defoe
8696,adapted from:book
8697,author:Jane Austen
8698,adapted from:book
8699,subgenre:fairy tale
8700,tale:Snow White (A-T #709)
8701,adapted from:book
8702,adapted from:book
8703,author:Aldous Huxley
8704,Bechdel Test:Pass (barely)
8705,disambiguation:The 4th/Thirteenth Floor (1999)
8706,epic
8707,adapted from:book
8708,author:Marion Zimmer Bradley
8709,notable:cinematography
8710,adapted from:play
8711,based on a true story
8712,adapted from:book
8713,author:John Steinbeck
8714,murder
8715,No theatrical release
8716,related:The Matrix (1999)
8717,adapted from:book series
8718,Remade as:The Grudge
8719,Remake of:Ju-On
8720,martial arts
8721,thai boxing
8722,stranded
8723,sport:golf
8724,sequelTo:The Ring (2002)
8725,documentary critique
8726,chess
8727,disambiguation: Yes Man/Men
8728,biographical
8729,topic:death penalty
8730,adapted from:book
8731,author:Philip K. Dick
8732,journalism
8733,athletic apex?
8734,sport:boxing
8735,women in sport
8736,adapted from:book
8737,author:Roald Dahl
8738,father-son relationship
8739,remadeAs:Charlie and the Chocolate...(2005)
8740,remakeOf:Willy Wonka...(1971)
8741,nonsensical
8742,character based on real person:Howard Hughes
8743,adapted from B'way
8744,playwright:Andrew Lloyd Webber
8745,child abuse
8746,paedophilia
8747,adapted from:play
8748,cross-dressing women
8749,playwright:Shakespeare
8750,animation remade as live action
8751,Based on a TV show
8752,invisibility
8753,adapted from:book
8754,Disney animated feature
8755,series:Pooh
8756,adapted from:comic
8757,kuenstlerroman
8758,character:Doctor Who
8759,character:The Doctor
8760,related:Rio Bravo(1958)
8761,adapted from:game
8762,?alternate endings
8763,sport:boxing
8764,men being taught how to woo
8765,mentor/trainer
8766,Disney animated feature
8767,series:Pooh
8768,adapted from:book
8769,author:Jane Austen
8770,adapted from:comic
8771,author:Alan Moore
8772,nuns
8773,ghosts/afterlife
8774,invisibility
8775,murder
8776,rape
8777,movie not to see
8778,courtroom
8779,father/daughter tension
8780,subgenre:Kaiju
8781,sport:basketball
8782,rape
8783,parody
8784,queer
8785,current
8786,biomedical infection
8787,Stellan SkarsgÃƒÂ¥rd did not write the screenplay
8788,Stellan SkarsgÃƒÂ¥rd does not star in this movie
8789,Stellan SkarsgÃƒÂ¥rd was not the director of photography on this movie
8790,TÃƒÂ©a Leoni does not star in this movie
8791,TÃƒÂ©a Leoni was not the gaffer on this movie
8792,TchÃƒÂ©ky Karyo did not direct this movie
8793,TchÃƒÂ©ky Karyo does not star in this movie
8794,TchÃƒÂ©ky Karyo was not the casting director for this movie
8795,topic:disease/illness
8796,adapted from:comic
8797,adapted from:book
8798,author:D.H. Lawrence
8799,adapted from:comic
8800,author:Frank Miller
8801,dark comedy (sortof)
8802,great cinematography
8803,gruesome
8804,killer-as-protagonist
8805,multiple storylines
8806,murder
8807,stylized
8808,violent
8809,sport:baseball?
8810,adultery
8811,adapted from:play
8812,playwright:Shakespeare
8813,Marx Brothers
8814,adapted from:radio play
8815,dwelling as character
8816,subgenre:haunted house
8817,Bechdel Test:Fail
8818,genre:comedy western
8819,subgenre:buddies
8820,subgenre:road trip
8821,adapted from:book
8822,author:Geoffrey Douglas
8823,based on a true story
8824,sport:soccer football
8825,disambiguation:Crash (1996/2004)
8826,adapted from TV show
8827,adultery
8828,Marx Brothers
8829,Bechdel Test:Fail
8830,RemakeOf:The Longest Yard (1974)
8831,RemakeOf:The Longest Yard (2005)
8832,sport:American football
8833,sport:boxing
8834,Bechdel Test:Fail
8835,Compare:Mr. and Mrs. Smith (2005)
8836,job/career vs. relationship/marriage
8837,lousy cinematography
8838,lousy soundtrack score
8839,murder
8840,protagonist is an assassin
8841,setting:NYC
8842,setting:suburbia
8843,sexuality:BDSM
8844,theme:lying
8845,undercover
8846,Based on a TV show?
8847,adultery
8848,cameo-fest
8849,dance club
8850,dark comedy
8851,lip reading
8852,mockumentary
8853,setting:Ibiza (Spain)
8854,strong romantic subplot
8855,topic:club DJ
8856,topic:deafness
8857,topic:drug addiction
8858,See also:The King and I (1956)
8859,adapted from:comic
8860,alter ego
8861,Batman (series)
8862,Herbie The Love Bug (series)
8863,sport:car racing (NASCAR)
8864,sports competition:NASCAR
8865,Based on a TV show
8866,magic
8867,double feature
8868,Marx Brothers
8869,Marx Brothers
8870,adapted from:book
8871,author:H. G. Wells
8872,animal:penguins
8873,lousy narration script
8874,adapted from:comic
8875,superhero
8876,competition:paraolympics
8877,sport:wheelchair rugby
8878,Stiller&Wilson
8879,subgenre:buddies
8880,theme:lying
8881,dark comedy
8882,sport:baseball
8883,assassin
8884,Based on a TV show
8885,DVD:director's commentary makes all the difference
8886,dwelling as character
8887,dystopia
8888,genre:western noir
8889,killer-as-protagonist
8890,murder
8891,sequel to TV show
8892,Whedon
8893,disorientating
8894,protagonist is disorientated by foreign language and culture
8895,Based on a TV show
8896,adapted from:book
8897,author:George Orwell (Eric Blair)
8898,genre:western noir
8899,adapted from:book
8900,adapted from:comic
8901,author:Albert Uderzo
8902,author:RenÃƒÂ© Goscinny
8903,audacious action
8904,missing/kidnapped child
8905,murder
8906,plot point:bio-medical danger
8907,setting:Miami
8908,Based on a TV show
8909,Marx Brothers
8910,adapted from:game
8911,military
8912,murder
8913,similar:Final Fantasy
8914,adapted from:cartoon
8915,Based on a TV show
8916,cloning
8917,dystopia
8918,post-apocalyptic
8919,claymation
8920,Depp & Burton
8921,gothic
8922,adapted from:comic
8923,adapted from:book
8924,author:Charles Dickens
8925,poverty
8926,sport:golf?
8927,Biography?
8928,book:In Cold Blood
8929,writer as protagonist
8930,scuba diving
8931,adapted from:play
8932,playwright:Euripides
8933,Aardman studios
8934,Bechdel Test:Fail
8935,claymation
8936,biographical
8937,character based on real person:Bob Dylan
8938,sport:soccer football
8939,adapted from:play
8940,topic:AIDS
8941,screenwriter:Julian Fellowes
8942,queer
8943,journalism
8944,news media
8945,topic:McCarthyism
8946,sport:horse racing
8947,kidnapping
8948,murder
8949,murder
8950,depressing
8951,series:Antoine Doinel
8952,Disney animated feature
8953,Xmas theme(?)
8954,adapted from:book
8955,author:Jane Austen
8956,adapted from:book
8957,author:J. K. Rowling
8958,ghosts/afterlife
8959,?biographical
8960,character based on real person:Johnny Cash
8961,topic:Johnny Cash
8962,adapted from B'way
8963,race issues
8964,stand-up comedy
8965,sport:lawn tennis
8966,adapted from:book
8967,author:C. S. Lewis
8968,Christian apologism
8969,Jesus freaks
8970,animal:great ape
8971,woman carried onto tall building
8972,adapted from:book
8973,author:Arthur Golden
8974,based on a true story
8975,mass murder/terrorism
8976,Nazis
8977,"""underaged sex""=child porn"
8978,DVD:great commentary from writer
8979,gender identity
8980,parent reunites with (or meets) their estranged grown-up child
8981,subgenre:road trip
8982,transgender
8983,See also:The Graduate
8984,adultery
8985,animal:dog
8986,Bechdel Test:Pass
8987,dark comedy
8988,mad old woman is killer in comedy
8989,magical nanny
8990,murder
8991,nanny is secretly blood relative
8992,revenge
8993,Rowan Atkinson plays a priest in a comedy
8994,setting:Southern England
8995,adapted from:book
8996,author: Vijayadan Detha
8997,adapted from:book
8998,author:Charles Dickens
8999,bildungsroman
9000,kuenstlerroman
9001,Xmas theme?
9002,clash of cultures
9003,comedy in the style of Harry Worth
9004,deeply sarcastic
9005,seeAlso:Lost In Translation
9006,drugs
9007,Bechdel Test:Fail
9008,military
9009,remakeOf:An Officer and a Gentleman?
9010,adapted from:book series
9011,author:Christianna Brand
9012,Inspector Clouseau (series)
9013,predjudice:xenophobia
9014,xenophobic
9015,adapted from:book series
9016,parody
9017,octopus gets bad rap
9018,men being taught how to woo
9019,mentor/trainer
9020,genre:western noir
9021,adapted from:comic
9022,author:Alan Moore
9023,dystopia
9024,killer-as-protagonist
9025,murder
9026,adapted from:book
9027,author:Ray Bradbury
9028,animal:dog
9029,remakeOf:The Shaggy Dog(1959)
9030,Inspector Clouseau (series)
9031,neo-noir
9032,documentary critique
9033,murder
9034,poor quality as documentary: sourcing; obvious bias
9035,private detective
9036,See Also:This Film Is Not Yet Rated (2006)
9037,setting:LA
9038,social commentary
9039,topic:censorship
9040,topic:Hollywood industry
9041,topic:MPAA
9042,topic:US culture
9043,parody
9044,based on:radio programme
9045,death personified
9046,murder/fatality
9047,espionage?
9048,espionage
9049,queer
9050,setting:factory
9051,setting:UK factory
9052,transvestites
9053,working class
9054,adapted from TV series
9055,murder
9056,based on a true story
9057,statutory rape
9058,natural disaster
9059,adapted from:book
9060,author:Dan Brown
9061,adapted from:comic
9062,Disney animated feature
9063,Pixar animation
9064,biographical
9065,Be satisfied with your life little man
9066,adapted from:book
9067,Bechdel Test:Pass
9068,fashion
9069,setting:Fashion magazine
9070,setting:NYC
9071,subplot:ingenue is aide to antiheroine
9072,ghosts/afterlife
9073,pirates
9074,slackers
9075,adapted from:book
9076,author:Raymond Chandler
9077,character:Philip Marlowe
9078,private detective
9079,current
9080,invisibility
9081,adapted from:comic
9082,music?
9083,adapted from:comic
9084,alter ego
9085,avuncular grandfather-figure
9086,DVD:alternate endings
9087,see also:Little Miss Sunshine
9088,see also:Strictly Ballroom
9089,subgenre:family dynamics
9090,subgenre:road trip
9091,Based on a TV show
9092,childhood recaptured
9093,childhood recaptured(?)
9094,dark comedy
9095,high school
9096,game:(quick) crosswords
9097,topic:crossword construction
9098,topic:crossword tournament competition
9099,topic:US culture
9100,dwelling as character
9101,Halloween theme
9102,competition
9103,sport:car racing (NASCAR)
9104,animal:monkey
9105,Bechdel Test:Fail
9106,Stiller&Wilson
9107,Based on a TV show
9108,current
9109,killer-as-protagonist
9110,plot point:time is short
9111,rape
9112,adapted from:book
9113,author:Armistead Maupin
9114,protagonist is radio personality
9115,clash of cultures
9116,murder
9117,serial killer
9118,sport:ice hockey
9119,magic/illusion/mysticism
9120,biographical
9121,setting:Philadelphia
9122,angelic intervention
9123,setting:Paris
9124,Bechdel Test:Fail
9125,black and white characters interact with colour world
9126,colour/B&W combo
9127,dark comedy
9128,Lego(tm)
9129,parody
9130,television
9131,animal:dog
9132,Based on a TV show
9133,adapted from:book
9134,author:Walter Scott
