LinkID,ImdbID,TmdbID
4828,35957,43510
4829,62673,35284
4830,77321,14584
4831,209037,58886
4832,76299,72277
4833,75824,5781
4834,84809,23805
4835,60437,34388
4836,80646,39867
4837,80661,11033
4838,80671,69716
4839,80707,37835
4840,80715,33356
4841,80716,3537
4842,80724,38922
4843,80728,27145
4844,80736,8738
4845,80738,28614
4846,80745,3604
4847,52564,6974
4848,74157,26398
4849,75989,42218
4850,74483,10649
4851,82350,42566
4852,76070,17689
4853,51755,34084
4854,89348,15983
4855,85862,14854
4856,100054,10847
4857,89622,33525
4858,76535,27591
4859,54135,299
4860,93966,31945
4861,81568,42160
4862,86383,10650
4863,159273,8007
4864,242252,19076
4865,160403,81442
4866,282856,50562
4867,193560,13503
4868,240772,161
4869,233841,43774
4870,270259,31064
4871,50539,31682
4872,283509,8342
4873,261066,55479
4874,37515,4886
4875,20697,228
4876,87747,23111
4877,66195,42597
4878,211915,194
4879,277371,11397
4880,259711,1903
4881,280778,11889
4882,283431,28171
4883,259393,9523
4884,265666,9428
4885,101452,1649
4886,90852,11938
4887,52320,43143
4888,89283,35201
4889,60714,42724
4890,88103,24264
4891,84684,27150
4892,86346,26978
4893,94318,19209
4894,278488,8386
4895,268397,12589
4896,279889,12312
4897,35423,11232
4898,120737,120
4899,268995,11086
4900,268978,453
4901,228687,18939
4902,217331,12724
4903,51525,11414
4904,27532,31507
4905,64652,42612
4906,36323,18783
4907,68612,12593
4908,71913,14683
4909,63415,10794
4910,52182,43136
4911,105287,45491
4912,58672,5052
4913,51201,37257
4914,248667,8489
4915,265086,855
4916,245046,12660
4917,86619,10269
4918,280707,5279
4919,277027,10950
4920,285742,1365
4921,120824,6440
4922,45555,14580
4923,104922,49410
4924,48527,28296
4925,117653,24206
4926,74937,6037
4927,57490,42987
4928,105789,61418
4929,242795,27099
4930,273923,11857
4931,237534,6312
4932,99044,11595
4933,269746,24166
4934,109417,26337
4935,93106,59066
4936,87682,77985
4937,86205,77074
4938,100530,10170
4939,103129,18317
4940,66585,98491
4941,77289,26686
4942,48312,61934
4943,83951,27273
4944,82288,848
4945,87078,9610
4946,85542,15035
4947,80752,16127
4948,80754,31603
4949,80756,32020
4950,80771,33155
4951,160399,4965
4952,240468,11891
4953,281373,11888
4954,83511,150
4955,206608,35263
4956,243862,112
4957,268696,125717
4958,109288,20678
4959,85271,15050
4960,106770,10423
4961,71691,11710
4962,57071,17691
4963,74626,27378
4964,145046,57976
4965,66026,651
4966,87751,31955
4967,60955,20620
4968,55257,18647
4969,245844,11362
4970,265349,2637
4971,281358,10229
4972,294289,50819
4973,276501,12659
4974,270933,68149
4975,220514,41870
4976,220627,35650
4977,293416,9606
4978,208990,11447
4979,250081,16550
4980,219405,13915
4981,106223,34723
4982,97116,31674
4983,87233,52744
4984,47688,43340
4985,240900,20009
4986,188453,2084
4987,201899,50225
4988,295552,74692
4989,71266,39775
4990,46828,51044
4991,101891,29475
4992,78122,4267
4993,72353,4031
4994,82525,47871
4995,50781,11594
4996,70354,19562
4997,265298,11870
4998,233469,9884
4999,246894,11535
5000,265713,27593
5001,109190,11212
5002,24914,29887
5003,27527,32484
5004,28988,28345
5005,85891,69928
5006,86194,21921
5007,107985,21845
5008,108037,11528
5009,103186,2441
5010,69995,931
5011,275022,17130
5012,251114,10592
5013,251160,8470
5014,280030,16690
5015,247745,39939
5016,107034,9272
5017,253200,14778
5018,60200,19137
5019,44391,32499
5020,60218,8737
5021,50306,33668
5022,73026,39282
5023,68687,40687
5024,54269,37230
5025,69281,993
5026,75276,11698
5027,67803,41357
5028,70819,42458
5029,55539,93427
5030,81698,14475
5031,50294,43715
5032,259288,10052
5033,238546,11979
5034,260746,75151
5035,229002,35868
5036,207524,13791
5037,231956,27824
5038,184719,270306
5039,291341,9991
5040,265343,480
5041,275067,44340
5042,143861,18984
5043,301893,25006
5044,74174,23479
5045,77199,66946
5046,75718,19050
5047,61781,38442
5048,48310,108266
5049,51876,108267
5050,59415,39387
5051,216651,15999
5052,50986,614
5053,57889,56133
5054,46839,121703
5055,124185,77955
5056,243736,2752
5057,277434,10590
5058,204700,40723
5059,69729,29039
5060,68273,22910
5061,66830,42517
5062,94860,40364
5063,85380,115332
5064,104254,13225
5065,82559,21380
5066,110146,46717
5067,91295,63510
5068,92576,20465
5069,108395,35614
5070,80057,7219
5071,27286,35810
5072,39645,18649
5073,43983,18646
5074,38057,17058
5075,278295,13950
5076,268695,2135
5077,290212,15186
5078,127516,43997
5079,99566,31651
5080,99768,47869
5081,160498,
5082,35015,965
5083,109855,33135
5084,80798,10889
5085,80813,16149
5086,80836,54287
5087,80846,25628
5088,80850,65262
5089,80855,10935
5090,80863,44004
5091,80888,22288
5092,80889,32030
5093,80895,119617
5094,80904,29343
5095,80928,39503
5096,80934,7988
5097,80948,15310
5098,76276,17909
5099,81027,22130
5100,81059,26843
5101,81060,27458
5102,81070,14807
5103,81071,14729
5104,81109,46973
5105,81112,8690
5106,81176,39543
5107,81178,39578
5108,81182,3418
5109,81184,30924
5110,81186,14929
5111,81187,75552
5112,81237,18910
5113,81809,24549
5114,81248,24919
5115,81249,26200
5116,81259,24825
5117,81268,38147
5118,76489,24032
5119,81269,26179
5120,81323,4499
5121,82924,11333
5122,268380,425
5123,120804,1576
5124,284490,5851
5125,216799,25014
5126,264761,15647
5127,256259,25110
5128,282864,38880
5129,245574,1391
5130,85154,18172
5131,55774,24248
5132,32520,14605
5133,125209,19797
5134,40679,17804
5135,35262,31805
5136,32993,13861
5137,38032,29021
5138,34116,31812
5139,105459,13006
5140,97106,28213
5141,83169,10627
5142,81420,42750
5143,81441,27930
5144,81445,259557
5145,81480,28124
5146,81485,41034
5147,81499,11563
5148,81506,15119
5149,81518,55792
5150,81529,12705
5151,76729,11006
5152,86325,15120
5153,81547,40072
5154,81562,21629
5155,81590,16026
5156,81609,2371
5157,81614,73134
5158,187738,36586
5159,279781,6020
5160,286162,39541
5161,123114,125764
5162,262432,18292
5163,54988,29394
5164,192745,112942
5165,67345,90974
5166,55200,29402
5167,58620,29396
5168,250305,15028
5169,266452,9275
5170,258000,4547
5171,265662,14635
5172,248190,29135
5173,254686,1791
5174,250282,184835
5175,273048,41756
5176,279065,35651
5177,188128,62956
5178,109217,116904
5179,68309,22784
5180,87100,40814
5181,87222,53426
5182,89167,24585
5183,102103,17990
5184,102829,129542
5185,96466,5678
5186,257756,11560
5187,283111,11452
5188,245407,18435
5189,246134,35944
5190,216689,64310
5191,98994,25501
5192,83590,26851
5193,39204,17487
5194,58100,34276
5195,42876,548
5196,76723,11590
5197,264472,1537
5198,264616,12149
5199,191074,44373
5200,253867,11812
5201,266391,35080
5202,219822,441
5203,259446,8346
5204,50086,14168
5205,72705,32617
5206,72737,31671
5207,99892,2565
5208,38890,307
5209,95989,15482
5210,93854,45878
5211,103035,6393
5212,94137,12154
5213,98966,11630
5214,90196,25133
5215,81738,21970
5216,264935,11892
5217,277296,9334
5218,291003,36093
5219,226935,35694
5220,157583,10491
5221,239507,70054
5222,271582,18323
5223,247586,18079
5224,160905,110989
5225,253840,35337
5226,262911,59199
5227,211443,11470
5228,282687,16643
5229,275309,1282
5230,281865,21220
5231,181912,52717
5232,287645,69324
5233,235737,11468
5234,274868,292917
5235,120467,19085
5236,88758,73462
5237,47892,26030
5238,99204,10164
5239,88931,42048
5240,79013,62001
5241,101701,28117
5242,95186,40555
5243,104466,28384
5244,65916,46691
5245,71746,27094
5246,91647,26725
5247,108311,17168
5248,88256,48482
5249,98513,56179
5250,100934,5203
5251,231448,13201
5252,278823,9689
5253,145487,557
5254,282771,69850
5255,289054,44768
5256,77234,1815
5257,68326,55106
5258,64117,28289
5259,74292,32037
5260,73043,39154
5261,110157,24767
5262,100196,33796
5263,102753,32221
5264,86397,28466
5265,103247,12227
5266,111701,43643
5267,241760,10985
5268,250797,2251
5269,239234,2894
5270,103253,20712
5271,91578,11240
5272,52600,46592
5273,71216,45186
5274,92652,86483
5275,78916,5425
5276,45591,14117
5277,50634,38360
5278,58007,29318
5279,38589,28907
5280,79429,39771
5281,276751,245
5282,121765,1894
5283,247199,4012
5284,278500,9026
5285,62790,42193
5286,77523,15417
5287,52905,11791
5288,51758,28577
5289,77838,13963
5290,50858,23102
5291,278435,1957
5292,278504,320
5293,166813,9023
5294,254199,27834
5295,268690,17734
5296,49038,24010
5297,51496,39435
5298,44557,24005
5299,71532,44800
5300,54022,24014
5301,44916,24008
5302,56406,53229
5303,47422,1936
5304,164184,4614
5305,279493,12277
5306,295480,267345
5307,277322,112991
5308,90570,15677
5309,37627,58455
5310,45679,36554
5311,211286,48216
5312,158033,41165
5313,105219,13153
5314,67756,811
5315,57541,43532
5316,80097,163907
5317,79788,7216
5318,280486,3132
5319,279778,9583
5320,298798,18408
5321,285441,13245
5322,258463,2501
5323,267913,9637
5324,245562,12100
5325,238924,16857
5326,282768,52258
5327,210065,10394
5328,242508,27451
5329,244479,15813
5330,68245,31591
5331,82146,18905
5332,87042,14774
5333,62626,4993
5334,108504,27052
5335,77621,34130
5336,95296,38950
5337,90021,17898
5338,40823,21635
5339,61770,27945
5340,51739,43139
5341,91472,30194
5342,100135,10169
5343,83015,27225
5344,41866,13909
5345,105631,103299
5346,103184,41805
5347,247444,35696
5348,275847,11544
5349,181689,180
5350,252444,9555
5351,286179,57022
5352,314166,17710
5353,280590,2022
5354,258273,50035
5355,265591,9719
5356,107438,11982
5357,107443,27224
5358,104897,12251
5359,102573,88818
5360,111653,30114
5361,105885,70489
5362,308506,21972
5363,120912,608
5364,289408,59387
5365,263725,26290
5366,305396,17043
5367,253556,6278
5368,257044,4147
5369,297721,16664
5370,269499,14651
5371,244094,96238
5372,50084,15096
5373,76100,19731
5374,44744,20324
5375,89798,49370
5376,68156,14902
5377,72976,42254
5378,68837,1842
5379,65234,2721
5380,220506,11442
5381,254455,1364
5382,271367,8869
5383,267626,8665
5384,243585,10996
5385,295178,818
5386,276033,18357
5387,303353,29047
5388,303243,45861
5389,271219,39141
5390,246500,33152
5391,74608,149445
5392,67227,10309
5393,79641,6404
5394,74205,19133
5395,49170,43199
5396,61653,43915
5397,61810,24130
5398,40866,43445
5399,60708,36645
5400,35160,5155
5401,59557,23728
5402,58888,3780
5403,75147,10786
5404,88286,8764
5405,295427,13908
5406,286106,2675
5407,265930,12308
5408,287717,9488
5409,279113,9962
5410,309377,9573
5411,295701,7451
5412,274309,2750
5413,303356,30586
5414,283288,61112
5415,285869,92384
5416,290823,43772
5417,327036,20337
5418,292066,27062
5419,120263,34070
5420,274117,6173
5421,232083,10305
5422,82054,42337
5423,65537,18694
5424,217119,74578
5425,93780,10081
5426,73631,11484
5427,180052,11692
5428,300532,9266
5429,246772,3640
5430,255589,8653
5431,256276,30072
5432,265459,9357
5433,261289,12771
5434,258153,9296
5435,281322,15070
5436,280424,26942
5437,283991,206042
5438,290662,26895
5439,268219,60608
5440,267563,146231
5441,300453,97447
5442,88885,11243
5443,90799,19975
5444,82186,10323
5445,102059,9595
5446,80931,28319
5447,78350,46878
5448,80025,24750
5449,51134,31393
5450,94597,24038
5451,109368,79783
5452,90966,9941
5453,53825,18639
5454,49452,39833
5455,37219,32858
5456,50894,3127
5457,94025,10859
5458,55623,32825
5459,83336,10725
5460,295254,9544
5461,187512,23967
5462,235553,57351
5463,270480,26165
5464,22599,31514
5465,103125,13571
5466,275688,26056
5467,269095,13536
5468,283026,20616
5469,309521,
5470,219756,96218
5471,84133,79319
5472,87507,16806
5473,68833,15516
5474,117883,9299
5475,294431,113369
5476,303714,10611
5477,265808,12770
5478,293662,4108
5479,269329,55903
5480,177746,46466
5481,280760,9685
5482,298238,87481
5483,106315,16370
5484,99128,18913
5485,103924,14361
5486,32390,41021
5487,99512,18943
5488,101821,32685
5489,64397,64079
5490,89274,18477
5491,77681,12262
5492,107212,33506
5493,70350,29515
5494,110557,41582
5495,91544,50382
5496,63356,42633
5497,76704,26680
5498,100666,34086
5499,103003,11504
5500,108258,23470
5501,22458,977
5502,80117,233
5503,39111,19049
5504,48281,5506
5505,44829,32961
5506,44876,32568
5507,171685,29698
5508,98354,22244
5509,292542,19460
5510,250258,575
5511,308208,10550
5512,280460,9034
5513,240510,9093
5514,280380,9039
5515,283832,1958
5516,274497,23550
5517,245171,68569
5518,272730,318535
5519,274812,11013
5520,245429,129
5521,326306,54714
5522,256415,11529
5523,290095,10771
5524,330136,38951
5525,285487,55018
5526,245479,44635
5527,179098,31005
5528,318068,72308
5529,284494,50123
5530,281364,2110
5531,298388,15173
5532,289765,9533
5533,289668,38866
5534,280491,4107
5535,246677,10575
5536,164810,47500
5537,265307,15720
5538,271259,9260
5539,101898,21828
5540,58379,1682
5541,64373,39462
5542,197521,18983
5543,95649,41971
5544,79668,33831
5545,95895,24348
5546,35211,19140
5547,103069,82545
5548,98575,37606
5549,119068,34600
5550,129908,39128
5551,51554,11868
5552,86373,12921
5553,58230,19953
5554,103977,53049
5555,60315,10772
5556,93113,77079
5557,82362,74899
5558,273607,120694
5559,99581,12719
5560,84049,25001
5561,42898,43438
5562,58557,3092
5563,70680,4989
5564,120536,15313
5565,276816,12590
5566,297037,37964
5567,211465,7501
5568,292644,1809
5569,283084,13768
5570,283139,10994
5571,310793,1430
5572,328962,19973
5573,118756,40815
5574,313487,12600
5575,272338,8051
5576,269461,70443
5577,291502,12779
5578,186719,146269
5579,267248,15992
5580,227984,1613
5581,298130,565
5582,298744,14112
5583,292508,41324
5584,252480,15192
5585,293832,49872
5586,145937,21925
5587,296166,30309
5588,318034,16646
5589,296658,37288
5590,212604,20861
5591,101453,12647
5592,95327,12477
5593,107254,10285
5594,68931,19403
5595,76666,11009
5596,86361,10805
5597,75334,40064
5598,81696,17496
5599,81617,40969
5600,81635,76411
5601,80031,5917
5602,81693,31278
5603,81695,33670
5604,81747,47942
5605,81751,33076
5606,81764,44932
5607,81777,15668
5608,81964,30709
5609,81974,19429
5610,82001,140413
5611,82005,21294
5612,82045,11340
5613,82081,42142
5614,82085,11644
5615,82094,33721
5616,82111,36133
5617,82118,24124
5618,82122,34697
5619,82700,8691
5620,82138,53922
5621,82159,66592
5622,85327,6399
5623,82175,25773
5624,82183,19123
5625,82200,26560
5626,82213,36220
5627,82222,225
5628,82242,24274
5629,82245,33016
5630,82247,26444
5631,82329,19114
5632,82332,17205
5633,82334,24740
5634,82351,10863
5635,82353,31679
5636,85518,15900
5637,77533,12237
5638,121261,15901
5639,121262,15902
5640,223249,
5641,223250,15904
5642,223251,97251
5643,82370,12579
5644,82382,85058
5645,82402,23668
5646,82404,70971
5647,82405,25113
5648,82431,28893
5649,82432,11646
5650,82436,5062
5651,82449,24634
5652,82457,75963
5653,82464,16124
5654,82477,21764
5655,82490,22435
5656,82497,42149
5657,82498,37936
5658,82507,73247
5659,175739,38255
5660,84090,46364
5661,82639,27016
5662,82640,35685
5663,82648,38665
5664,82661,265
5665,82671,2264
5666,82677,21874
5667,82679,41394
5668,82696,47957
5669,82755,31407
5670,82763,16471
5671,82764,63443
5672,82776,22171
5673,82782,39874
5674,82783,25468
5675,82801,19507
5676,82815,29072
5677,82816,75596
5678,82853,42146
5679,82894,17450
5680,82748,47886
5681,82910,31646
5682,82926,14269
5683,82948,41280
5684,82949,1672
5685,303326,35935
5686,288477,9645
5687,322802,9012
5688,259484,13098
5689,270707,13440
5690,286261,12454
5691,252223,31668
5692,309600,41645
5693,120679,1360
5694,299117,13441
5695,295725,45767
5696,209933,14626
5697,47880,48155
5698,61452,12208
5699,87075,11905
5700,180679,39497
5701,53804,1941
5702,58212,26685
5703,60921,31918
5704,58756,19662
5705,297181,8427
5706,304669,9021
5707,220331,277415
5708,246266,28988
5709,292501,52735
5710,210382,13526
5711,280665,9280
5712,298203,65
5713,260713,117520
5714,297884,10712
5715,287986,27204
5716,201020,152023
5717,297162,10167
5718,295297,672
5719,273435,16351
5720,313196,542
5721,308411,36584
5722,314725,30192
5723,312841,33251
5724,106215,25466
5725,101844,50677
5726,280870,2165
5727,36112,25037
5728,42895,11617
5729,108633,24909
5730,118735,81530
5731,263734,34341
5732,55207,18993
5733,271200,53000
5734,283644,29229
5735,280609,11880
5736,77549,63435
5737,99673,80849
5738,51745,1377
5739,213802,11629
5740,102368,2528
5741,99669,12716
5742,99266,12717
5743,102782,13888
5744,98520,48524
5745,103112,10750
5746,82951,44247
5747,82958,45226
5748,82969,96966
5749,82970,25566
5750,82992,109962
5751,81427,13386
5752,83000,43089
5753,83006,47888
5754,83033,20472
5755,81455,9538
5756,83064,14664
5757,83067,27997
5758,83089,49934
5759,83099,84735
5760,83109,9317
5761,83111,12528
5762,83113,47890
5763,86410,69014
5764,83133,21515
5765,83163,42371
5766,83170,26325
5767,83178,69169
5768,83189,31921
5769,83190,11524
5770,83193,109264
5771,83232,32077
5772,253586,326890
5773,230252,277724
5774,246460,36669
5775,283530,17187
5776,293815,10426
5777,295238,32625
5778,258068,8198
5779,303396,204372
5780,287467,64
5781,271263,13376
5782,283160,15074
5783,307479,2103
5784,133240,9016
5785,283632,16028
5786,103959,27070
5787,207198,5261
5788,239060,15514
5789,101356,23303
5790,118767,20992
5791,90368,66091
5792,279064,6007
5793,77713,25239
5794,71671,42453
5795,110308,25284
5796,177898,125337
5797,89378,7011
5798,213121,35612
5799,86911,10880
5800,84749,13945
5801,58777,14433
5802,289848,9932
5803,262396,13369
5804,268126,2757
5805,238380,7299
5806,273851,78022
5807,304729,279784
5808,186730,32273
5809,66065,26356
5810,218581,23990
5811,290329,4241
5812,83260,37335
5813,138902,34113
5814,83271,22257
5815,83276,35343
5816,83281,30142
5817,83284,17360
5818,83326,31695
5819,83365,76397
5820,83542,40952
5821,83557,38849
5822,83580,71524
5823,83591,43279
5824,80393,29743
5825,83598,41760
5826,83619,31665
5827,83629,40219
5828,83641,45840
5829,83642,16363
5830,83678,22023
5831,83686,171
5832,83693,73116
5833,83694,26639
5834,83702,42124
5835,83717,25297
5836,83726,39274
5837,83739,11564
5838,83745,67772
5839,83789,4202
5840,83806,17590
5841,182060,20787
5842,83869,28940
5843,303933,13497
5844,302640,11852
5845,252076,7303
5846,253754,201
5847,257360,2755
5848,243794,33504
5849,298856,21868
5850,319470,65684
5851,220580,10856
5852,271020,99826
5853,300214,18602
5854,167261,121
5855,245929,25838
5856,307901,1429
5857,168786,13435
5858,217505,3131
5859,313737,2642
5860,282120,14317
5861,272207,11022
5862,99091,24249
5863,99160,9491
5864,106453,2149
5865,54743,20139
5866,101606,32074
5867,75968,19067
5868,49414,53712
5869,50629,25848
5870,100143,14931
5871,110613,11317
5872,102492,4032
5873,96283,8392
5874,56417,31804
5875,120042,81048
5876,33152,12232
5877,49934,11706
5878,105809,61265
5879,66563,42569
5880,92206,25720
5881,50147,26946
5882,71222,16938
5883,55894,21143
5884,183056,61578
5885,45917,20424
5886,73115,4561
5887,249371,4435
5888,68575,16993
5889,199727,18002
5890,91814,21332
5891,264464,640
5892,255477,10599
5893,299658,1574
5894,274558,590
5895,290210,13560
5896,309912,29339
5897,253474,423
5898,305973,28028
5899,42325,41084
5900,106753,18773
5901,119273,16225
5902,80503,28679
5903,85794,262
5904,282698,15395
5905,290538,4912
5906,108471,107693
5907,330069,23626
5908,305711,12090
5909,245341,44233
5910,291172,35172
5911,246498,36273
5912,250347,14390
5913,284655,41209
5914,295289,9582
5915,257568,10628
5916,271668,11078
5917,287934,77633
5918,317248,598
5919,274428,99885
5920,285280,15842
5921,109034,24711
5922,26056,43886
5923,75675,11222
5924,103671,13199
5925,57869,8073
5926,118772,26393
5927,106500,15278
5928,114704,1484
5929,101748,14667
5930,61610,47263
5931,57083,18692
5932,56023,15734
5933,52918,34148
5934,79477,20813
5935,102500,53027
5936,59563,18894
5937,29453,26252
5938,89981,24742
5939,84737,19415
5940,100822,41927
5941,88414,5968
5942,282209,10727
5943,280653,9045
5944,311320,9082
5945,284203,92348
5946,86978,80965
5947,115781,14469
5948,71334,55909
5949,39305,20663
5950,54805,31916
5951,106833,61807
5952,74599,20639
5953,70155,7514
5954,63091,42645
5955,89444,29463
5956,58371,42795
5957,107079,39349
5958,265116,44164
5959,326769,12253
5960,309593,9358
5961,292506,1647
5962,280720,9027
5963,304267,125945
5964,308514,21189
5965,303361,10894
5966,49291,28528
5967,52911,34783
5968,79592,34374
5969,160611,12490
5970,39737,26761
5971,50985,35185
5972,105622,15802
5973,54417,39948
5974,64323,8286
5975,55597,43028
5976,83885,65300
5977,83888,24129
5978,83891,4628
5979,83908,4193
5980,83943,10724
5981,83947,89571
5982,83960,32065
5983,83996,11915
5984,85622,42136
5985,85640,28307
5986,84088,37917
5987,84099,70011
5988,84112,37191
5989,84117,210092
5990,84171,3028
5991,84189,29224
5992,84210,81001
5993,84228,8219
5994,84234,27088
5995,84237,10150
5996,85852,20980
5997,84266,16407
5998,84293,41913
5999,84298,30875
6000,84302,29450
6001,84316,27380
6002,84329,8288
6003,84335,15600
6004,83449,52083
6005,84351,124963
6006,84352,11949
6007,84354,42134
6008,84359,79257
6009,84422,42130
6010,84423,42131
6011,84445,41291
6012,84464,84784
6013,84469,23942
6014,84477,72340
6015,84481,32692
6016,84488,37997
6017,84489,27609
6018,84504,25872
6019,84538,83562
6020,84549,127
6021,84555,14645
6022,84556,27726
6023,84565,42135
6024,84597,21923
6025,84628,1563
6026,84633,17132
6027,84648,59533
6028,84654,2262
6029,84675,52772
6030,84690,46925
6031,84691,77073
6032,84704,76395
6033,83107,37607
6034,84719,30874
6035,84725,30363
6036,84728,49409
6037,84732,32048
6038,84740,48139
6039,84750,30584
6040,84756,48313
6041,84776,48249
6042,84777,29702
6043,84786,24830
6044,84796,30049
6045,84814,9699
6046,84821,48561
6047,84854,30789
6048,84874,81346
6049,84897,11057
6050,84899,47955
6051,83941,19322
6052,84920,31661
6053,84934,52556
6054,84935,38219
6055,84945,23943
6056,301181,26454
6057,251127,9919
6058,300471,6038
6059,287978,9480
6060,283426,14873
6061,299458,13132
6062,303297,22707
6063,317234,18302
6064,302674,1956
6065,291579,12112
6066,196708,50380
6067,259054,212058
6068,106701,12139
6069,29605,118936
6070,85121,18587
6071,85248,24883
6072,78872,17264
6073,68441,3426
6074,61523,2984
6075,104522,33221
6076,97670,59201
6077,95626,26172
6078,71866,26173
6079,91575,33055
6080,59573,33364
6081,93771,33851
6082,100442,31598
6083,43961,59401
6084,57581,22233
6085,53172,4952
6086,74851,991
6087,279331,4911
6088,279111,16072
6089,289992,11615
6090,302886,11635
6091,191177,125806
6092,276276,77283
6093,279977,35824
6094,315543,102
6095,273982,14293
6096,240980,41820
6097,324080,105024
6098,306685,10623
6099,278731,9613
6100,103670,7015
6101,116169,210938
6102,89343,42035
6103,91374,21867
6104,287471,49680
6105,102303,6524
6106,107563,11244
6107,95665,77233
6108,91920,140071
6109,266971,21801
6110,53337,35139
6111,105645,54845
6112,301429,23834
6113,301978,14633
6114,305669,10678
6115,314353,9567
6116,290673,979
6117,298408,13819
6118,161860,1591
6119,256359,24186
6120,286499,455
6121,269347,10632
6122,310357,10929
6123,235412,170400
6124,236640,16229
6125,283003,12079
6126,250125,44081
6127,55047,36362
6128,73858,4762
6129,50659,18535
6130,35417,23159
6131,67893,27236
6132,69765,42459
6133,47873,43261
6134,60182,15347
6135,106466,44968
6136,75995,37258
6137,99776,8996
6138,50383,125413
6139,47030,17729
6140,99699,12157
6141,52948,11571
6142,102593,71142
6143,86087,10293
6144,178868,2671
6145,218553,9669
6146,96028,45129
6147,65054,42618
6148,103036,41164
6149,66579,66027
6150,322824,36211
6151,285462,9557
6152,285531,6171
6153,323642,13691
6154,264150,11523
6155,283323,114065
6156,28597,14675
6157,60164,2525
6158,74287,57447
6159,61834,42695
6160,37630,49845
6161,36182,18992
6162,46247,29912
6163,105824,28881
6164,318025,80243
6165,264395,10782
6166,298814,9341
6167,325537,9776
6168,286788,10735
6169,283897,16425
6170,316188,25461
6171,334416,51927
6172,100998,12516
6173,70460,1675
6174,116261,62184
6175,42593,17057
6176,98093,41938
6177,94020,79615
6178,40946,40718
6179,80139,42178
6180,314062,203252
6181,281820,6016
6182,266465,8409
6183,183649,1817
6184,277622,284096
6185,275277,11299
6186,337996,17995
6187,304328,21052
6188,311519,7294
6189,305224,9506
6190,280477,14290
6191,297144,24982
6192,251736,2662
6193,300140,12093
6194,329355,18941
6195,245573,42383
6196,245803,11817
6197,323572,24621
6198,310281,13370
6199,311289,8326
6200,328099,13411
6201,301727,11516
6202,236027,10180
6203,67800,994
6204,50177,66918
6205,66769,10514
6206,109327,14237
6207,60390,1714
6208,327920,14308
6209,70212,41461
6210,91396,9930
6211,107523,32083
6212,95613,107569
6213,250371,16651
6214,89838,57565
6215,100611,108553
6216,108442,12661
6217,92214,29355
6218,78504,24961
6219,55832,26866
6220,102411,31633
6221,102465,20978
6222,102849,47762
6223,100691,47329
6224,310910,10743
6225,309698,2832
6226,311110,31459
6227,360916,19153
6228,164003,31932
6229,342275,38868
6230,332605,72996
6231,252684,15098
6232,274711,11458
6233,334405,16636
6234,306841,18736
6235,290334,36658
6236,290145,46989
6237,118926,20689
6238,317226,13438
6239,285861,15394
6240,317303,10708
6241,301414,22016
6242,308672,85472
6243,308878,22958
6244,250067,15850
6245,314871,251053
6246,237993,10989
6247,88915,1816
6248,90585,42017
6249,86946,17667
6250,86999,17464
6251,86998,15259
6252,92067,10515
6253,290664,45069
6254,99969,117269
6255,81433,21024
6256,57917,42792
6257,50631,43232
6258,50468,22201
6259,49314,11424
6260,45963,34857
6261,234215,604
6262,293113,55616
6263,309530,10720
6264,281724,51230
6265,206762,23423
6266,283900,1555
6267,347791,33875
6268,315327,310
6269,314786,5146
6270,304081,30055
6271,286516,12544
6272,266543,12
6273,317740,9654
6274,295700,9902
6275,342172,2260
6276,327201,61939
6277,332639,18385
6278,322259,584
6279,263671,39125
6280,298228,1088
6281,60748,5921
6282,101020,47423
6283,120001,49798
6284,50972,43239
6285,69291,32140
6286,66049,14676
6287,126735,78281
6288,66831,21717
6289,69895,29425
6290,56983,28503
6291,27552,59950
6292,67334,5920
6293,307197,51391
6294,66301,26593
6295,178022,50285
6296,63663,33564
6297,44000,43361
6298,43067,6646
6299,100827,29514
6300,61170,38720
6301,71143,147729
6302,44413,38732
6303,74281,15462
6304,54759,22386
6305,31225,43828
6306,79100,11145
6307,57093,32328
6308,93267,47715
6309,59358,29586
6310,104743,12629
6311,100200,111815
6312,50763,25381
6313,60884,38800
6314,59711,21027
6315,105481,37264
6316,102603,11890
6317,120142,36807
6318,48055,18721
6319,66279,37662
6320,65134,11916
6321,43137,14551
6322,86643,34759
6323,47860,51426
6324,56956,42986
6325,19760,26317
6326,37954,43490
6327,43887,40683
6328,108330,8092
6329,38279,18200
6330,57811,15925
6331,48966,32087
6332,101410,290
6333,64072,11463
6334,103791,2470
6335,20691,42640
6336,38417,44043
6337,54757,30462
6338,60355,1403
6339,59183,10243
6340,53841,42541
6341,50490,37103
6342,68718,46059
6343,51878,40085
6344,25456,47684
6345,100211,2263
6346,54127,6523
6347,64861,2527
6348,54310,18780
6349,60177,19728
6350,43461,26205
6351,57427,3009
6352,54428,6643
6353,65150,18972
6354,150338,53380
6355,119215,14817
6356,76240,41426
6357,102456,41791
6358,39739,49842
6359,105483,41670
6360,69834,30708
6361,65547,38765
6362,89009,29627
6363,97261,98984
6364,91164,36372
6365,117959,30529
6366,100301,24073
6367,102900,2071
6368,36377,43516
6369,68853,33638
6370,100670,57476
6371,62362,32489
6372,100924,48864
6373,329028,10152
6374,339034,31246
6375,329717,11375
6376,337711,20694
6377,280490,16311
6378,301390,24985
6379,293116,18300
6380,293452,55735
6381,298050,185465
6382,253335,210728
6383,308671,39088
6384,318283,17813
6385,302889,94996
6386,55972,42995
6387,118239,115665
